Time, Queue-Density
217.8, 0.697658, 0.00227258
217.867, 0.697566, 0.00183212
217.933, 0.69705, 0.0014538
218, 0.697033, 0.00274547
218.067, 0.697752, 0.00334267
218.133, 0.698155, 0.00253199
218.2, 0.69879, 0.00395607
218.267, 0.699698, 0.00466676
218.333, 0.7002, 0.00354263
218.4, 0.70146, 0.00529368
218.467, 0.704251, 0.00520991
218.533, 0.704086, 0.00304272
218.6, 0.704367, 0.00453435
218.667, 0.704783, 0.00414793
218.733, 0.70484, 0.00257523
218.8, 0.705856, 0.00415063
218.867, 0.705159, 0.00415063
218.933, 0.704724, 0.00223475
219, 0.705119, 0.00320755
219.067, 0.711996, 0.0066448
219.133, 0.711428, 0.0020537
219.2, 0.712469, 0.00377772
219.267, 0.712628, 0.00401012
219.333, 0.712136, 0.00238607
219.4, 0.712431, 0.00341022
219.467, 0.712485, 0.00329402
219.533, 0.713409, 0.00231041
219.6, 0.712693, 0.00413442
219.667, 0.712139, 0.00419657
219.733, 0.712031, 0.0025428
219.8, 0.711944, 0.00386149
219.867, 0.71195, 0.00431007
219.933, 0.712388, 0.00322647
220, 0.712936, 0.00562065
220.067, 0.713763, 0.00582872
220.133, 0.714225, 0.00383447
220.2, 0.715111, 0.00625297
220.267, 0.716322, 0.00660967
220.333, 0.716052, 0.00398309
220.4, 0.715971, 0.00671235
220.467, 0.71559, 0.00537745
220.533, 0.715017, 0.00329132
220.6, 0.714822, 0.00529098
220.667, 0.714693, 0.0054369
220.733, 0.716608, 0.00588547
220.8, 0.715055, 0.00489375
220.867, 0.71436, 0.00482889
220.933, 0.713877, 0.00259415
221, 0.713563, 0.00421008
221.067, 0.71235, 0.0042317
221.133, 0.712185, 0.00230771
221.2, 0.712998, 0.00305893
221.267, 0.712863, 0.00397499
221.333, 0.711931, 0.00202938
221.4, 0.712407, 0.00432898
221.467, 0.71115, 0.0036264
221.533, 0.711928, 0.00186995
221.6, 0.710799, 0.00352371
221.667, 0.709785, 0.00425872
221.733, 0.709302, 0.00172673
221.8, 0.709339, 0.00347507
221.867, 0.708594, 0.00331294
221.933, 0.708448, 0.0016916
222, 0.707929, 0.0037426
222.067, 0.707453, 0.00341563
222.133, 0.707264, 0.00171322
222.2, 0.706705, 0.00393986
222.267, 0.706505, 0.0041101
222.333, 0.706205, 0.0012079
222.4, 0.697239, 0.00666371
222.467, 0.696831, 0.00382637
222.533, 0.696988, 0.00177807
222.6, 0.697055, 0.00418576
222.667, 0.69645, 0.00440464
222.733, 0.696444, 0.00158891
222.8, 0.696852, 0.00380745
222.867, 0.696544, 0.00342914
222.933, 0.696147, 0.00210504
223, 0.696023, 0.00433979
223.067, 0.695609, 0.00457218
223.133, 0.695328, 0.00187265
223.2, 0.695191, 0.00370747
223.267, 0.694999, 0.00363991
223.333, 0.695191, 0.00114575
223.4, 0.694912, 0.00404795
223.467, 0.694828, 0.00383988
223.533, 0.695101, 0.00221583
223.6, 0.695274, 0.00455327
223.667, 0.695558, 0.00439113
223.733, 0.695769, 0.00250497
223.8, 0.69598, 0.0049559
223.867, 0.696134, 0.00416685
223.933, 0.696401, 0.00222664
224, 0.696815, 0.00462082
224.067, 0.702457, 0.00710418
224.133, 0.702403, 0.00304812
224.2, 0.703286, 0.00562065
224.267, 0.70423, 0.00539636
224.333, 0.704729, 0.00300759
224.4, 0.706186, 0.00587196
224.467, 0.707661, 0.00542068
224.533, 0.708018, 0.00267792
224.6, 0.708334, 0.00520721
224.667, 0.708985, 0.00562876
224.733, 0.709434, 0.003267
224.8, 0.711093, 0.00689881
224.867, 0.712423, 0.0065313
224.933, 0.71295, 0.00382907
225, 0.714147, 0.00633944
225.067, 0.714668, 0.00588006
225.133, 0.714503, 0.00360478
225.2, 0.714749, 0.00535853
225.267, 0.71513, 0.00501535
225.333, 0.715033, 0.0032697
225.4, 0.714982, 0.00485051
225.467, 0.714901, 0.00481268
225.533, 0.714633, 0.00308325
225.6, 0.714166, 0.00467217
225.667, 0.714341, 0.00425062
225.733, 0.71336, 0.00499373
225.8, 0.713498, 0.00415063
225.867, 0.714733, 0.00421819
225.933, 0.714887, 0.00319134
226, 0.716054, 0.00449382
226.067, 0.716722, 0.00419117
226.133, 0.717025, 0.00324268
226.2, 0.717057, 0.00434249
226.267, 0.7169, 0.00404525
226.333, 0.716735, 0.00274277
226.4, 0.716111, 0.00380745
226.467, 0.715068, 0.00333726
226.533, 0.714852, 0.00244552
226.6, 0.71386, 0.00323728
226.667, 0.71382, 0.00321836
226.733, 0.713809, 0.00219692
226.8, 0.713952, 0.00337779
226.867, 0.713577, 0.00372368
226.933, 0.713474, 0.00272656
227, 0.712806, 0.0039885
227.067, 0.712806, 0.00399931
227.133, 0.712771, 0.00250497
227.2, 0.711442, 0.00421279
227.267, 0.710891, 0.00438032
227.333, 0.710609, 0.00238878
227.4, 0.704873, 0.00553958
227.467, 0.704284, 0.0031427
227.533, 0.703865, 0.00146191
227.6, 0.702457, 0.00226447
227.667, 0.702189, 0.00208342
227.733, 0.701346, 0.000843097
227.8, 0.700903, 0.00158891
227.867, 0.70039, 0.00102685
227.933, 0.700627, 6.48536e-05
228, 0.700819, 0.000318864
228.067, 0.700863, 0.000405335
228.133, 0.701257, 0.00018105
228.2, 0.701065, 0.000359397
228.267, 0.700936, 0.000137814
228.333, 0.700236, 4.5938e-05
228.4, 0.700676, 0.00030265
228.467, 0.700727, 7.29604e-05
228.533, 0.700465, 3.24268e-05
228.6, 0.701168, 0.000294544
228.667, 0.701281, 0.000167539
228.733, 0.701973, 2.16179e-05
228.8, 0.702054, 0.00013241
228.867, 0.706329, 0.000140516
228.933, 0.708631, 6.21514e-05
229, 0.711815, 0.00025401
229.067, 0.727493, 0.00262117
229.133, 0.727077, 3.78313e-05
229.2, 0.727371, 0.000856609
229.267, 0.728185, 0.00102955
229.333, 0.728317, 0.00119169
229.4, 0.729398, 0.0024158
229.467, 0.732244, 0.00246714
229.533, 0.733381, 0.00208072
229.6, 0.734911, 0.0030211
229.667, 0.735421, 0.00297516
229.733, 0.736492, 0.00243742
229.8, 0.737102, 0.00305082
229.867, 0.737013, 0.0030184
229.933, 0.736889, 0.0022942
230, 0.737289, 0.00261306
230.067, 0.739199, 0.00249416
230.133, 0.739434, 0.00198074
230.2, 0.740183, 0.0025428
230.267, 0.74105, 0.00279952
230.333, 0.741558, 0.00219692
230.4, 0.741764, 0.00337509
230.467, 0.741666, 0.00336158
230.533, 0.741715, 0.00219151
230.6, 0.741418, 0.00352642
230.667, 0.741056, 0.00389933
230.733, 0.74212, 0.00453435
230.8, 0.742453, 0.00437222
230.867, 0.742577, 0.00465325
230.933, 0.743044, 0.00279952
231, 0.743315, 0.00486402
231.067, 0.742615, 0.00383717
231.133, 0.742423, 0.00191588
231.2, 0.74161, 0.00251848
231.267, 0.740121, 0.00215909
231.333, 0.73978, 0.00141327
231.4, 0.738978, 0.00157811
231.467, 0.738234, 0.00102144
231.533, 0.738034, 0.000494509
231.6, 0.737051, 0.000929569
231.667, 0.736497, 0.000475593
231.733, 0.736373, 8.91738e-05
231.8, 0.736275, 0.000210774
231.867, 0.7362, 0.000175645
231.933, 0.736186, 8.64715e-05
232, 0.73631, 0.000194561
232.067, 0.736224, 0.000189156
232.133, 0.73644, 0.000110792
232.2, 0.736594, 0.000270224
232.267, 0.736443, 6.21514e-05
232.333, 0.736289, 3.24268e-05
232.4, 0.738253, 0.00197263
232.467, 0.738348, 0.000370206
232.533, 0.738464, 8.10671e-06
232.6, 0.738556, 0.000170241
232.667, 0.738275, 0.000189156
232.733, 0.738286, 4.32358e-05
232.8, 0.738597, 0.000286437
232.867, 0.739083, 8.91738e-05
232.933, 0.738764, 5.67469e-05
233, 0.740194, 0.000948485
233.067, 0.741604, 0.00129978
233.133, 0.74249, 0.00102685
233.2, 0.744817, 0.0021753
233.267, 0.74616, 0.00334807
233.333, 0.746422, 0.00263198
233.4, 0.747606, 0.00450733
233.467, 0.748411, 0.00521802
233.533, 0.748906, 0.00401552
233.6, 0.749284, 0.00560444
233.667, 0.749211, 0.00575036
233.733, 0.74923, 0.00398309
233.8, 0.748641, 0.00518019
233.867, 0.749224, 0.00509371
233.933, 0.748508, 0.00319404
234, 0.747692, 0.00405876
234.067, 0.745795, 0.00475323
234.133, 0.745763, 0.00228339
234.2, 0.746428, 0.00269683
234.267, 0.746636, 0.00199965
234.333, 0.74643, 0.00130248
234.4, 0.745774, 0.0013322
234.467, 0.745266, 0.000959294
234.533, 0.744739, 0.000448571
234.6, 0.743047, 0.000283735
234.667, 0.741907, 8.91738e-05
234.733, 0.741358, 2.70224e-05
234.8, 0.740331, 8.10671e-06
234.867, 0.739875, 2.16179e-05
234.933, 0.739542, 5.40447e-06
235, 0.738978, 2.16179e-05
235.067, 0.738445, 2.43201e-05
235.133, 0.738453, 0
235.2, 0.738129, 1.08089e-05
235.267, 0.737805, 2.43201e-05
235.333, 0.737275, 8.10671e-06
235.4, 0.73694, 4.05335e-05
235.467, 0.736856, 2.97246e-05
235.533, 0.736829, 5.40447e-06
235.6, 0.736648, 4.32358e-05
235.667, 0.736567, 0.000256712
235.733, 0.733657, 0.000989018
235.8, 0.733819, 0.000208072
235.867, 0.733668, 5.40447e-05
235.933, 0.733241, 1.62134e-05
236, 0.733438, 3.78313e-05
236.067, 0.733535, 3.78313e-05
236.133, 0.733441, 0
236.2, 0.733552, 0.000167539
236.267, 0.733668, 0.000367504
236.333, 0.733811, 0.00025401
236.4, 0.733976, 0.000807968
236.467, 0.734154, 0.000818777
236.533, 0.734227, 0.000378313
236.6, 0.734332, 0.00110792
236.667, 0.734381, 0.00135922
236.733, 0.734576, 0.000437762
236.8, 0.734551, 0.00094308
236.867, 0.734473, 0.000940378
236.933, 0.7343, 0.000391824
237, 0.734465, 0.00107009
237.067, 0.734522, 0.00124033
237.133, 0.734459, 0.000597194
237.2, 0.733795, 0.00123762
237.267, 0.73373, 0.00118898
237.333, 0.733768, 0.000691772
237.4, 0.734786, 0.00230771
237.467, 0.734676, 0.00130788
237.533, 0.734762, 0.000602598
237.6, 0.734573, 0.00104036
237.667, 0.734149, 0.000964698
237.733, 0.734257, 0.000345886
237.8, 0.734243, 0.000602598
237.867, 0.734122, 0.000564767
237.933, 0.7342, 2.97246e-05
238, 0.733497, 0.00354803
238.067, 0.733392, 4.05335e-05
238.133, 0.733676, 0.000345886
238.2, 0.7336, 4.05335e-05
238.267, 0.733662, 7.29604e-05
238.333, 0.733451, 8.10671e-05
238.4, 0.733697, 0.000264819
238.467, 0.733703, 2.16179e-05
238.533, 0.733822, 0.000291841
238.6, 0.733878, 0.000540447
238.667, 0.733727, 9.1876e-05
238.733, 0.733606, 0.000710688
238.8, 0.733827, 0.000518829
238.867, 0.733889, 0.000226988
238.933, 0.734468, 0.000799862
239, 0.734881, 0.00094308
239.067, 0.735151, 0.000364802
239.133, 0.734876, 0.000862013
239.2, 0.735227, 0.00116196
239.267, 0.735054, 0.000880929
239.333, 0.734976, 0.00137814
239.4, 0.734919, 0.00106198
239.467, 0.734767, 0.000897142
239.533, 0.734792, 0.00152947
239.6, 0.734789, 0.00112683
239.667, 0.730522, 0.00194291
239.733, 0.730279, 0.000724199
239.8, 0.730252, 0.000621514
239.867, 0.731125, 0.000143218
239.933, 0.730892, 0.000702581
240, 0.731019, 0.000662048
240.067, 0.731095, 0.000151325
240.133, 0.730982, 0.000608003
240.2, 0.730844, 0.000343184
240.267, 0.730938, 7.29604e-05
240.333, 0.731084, 0.000151325
240.4, 0.733592, 0.000235094
240.467, 0.733822, 2.43201e-05
240.533, 0.734295, 0.000456678
240.6, 0.734743, 0.000313459
240.667, 0.734713, 0.000191859
240.733, 0.735205, 0.000516127
240.8, 0.735651, 0.000840395
240.867, 0.735965, 0.00030265
240.933, 0.736608, 0.00104577
241, 0.737027, 0.00115115
241.067, 0.737491, 0.00055666
241.133, 0.737826, 0.00135652
241.2, 0.738332, 0.00134842
241.267, 0.738886, 0.00102685
241.333, 0.738786, 0.00373719
241.4, 0.739083, 0.00312919
241.467, 0.739169, 0.0018078
241.533, 0.738856, 0.00376962
241.6, 0.738434, 0.00365342
241.667, 0.738502, 0.00187535
241.733, 0.738124, 0.00291031
241.8, 0.738432, 0.00255361
241.867, 0.738807, 0.000859311
241.933, 0.738797, 0.00158351
242, 0.74005, 0.0030211
242.067, 0.741896, 0.00103225
242.133, 0.744755, 0.00373719
242.2, 0.747519, 0.00492347
242.267, 0.747908, 0.00309676
242.333, 0.749322, 0.00726631
242.4, 0.75044, 0.00871201
242.467, 0.75093, 0.0058044
242.533, 0.752164, 0.0095443
242.6, 0.752921, 0.00985235
242.667, 0.753002, 0.00601518
242.733, 0.752648, 0.0101631
242.8, 0.752443, 0.0102172
242.867, 0.752186, 0.00586115
242.933, 0.751397, 0.00980371
243, 0.750324, 0.0104766
243.067, 0.749414, 0.00602598
243.133, 0.749025, 0.00966049
243.2, 0.748657, 0.00944431
243.267, 0.748257, 0.00490996
243.333, 0.747579, 0.00748789
243.4, 0.746103, 0.00623676
243.467, 0.745747, 0.00343995
243.533, 0.745225, 0.00519099
243.6, 0.745676, 0.00403714
243.667, 0.745401, 0.00232392
243.733, 0.744658, 0.00286707
243.8, 0.744271, 0.00244282
243.867, 0.744266, 0.000883631
243.933, 0.743574, 0.00183752
244, 0.743409, 0.00131329
244.067, 0.742934, 0.000245903
244.133, 0.742704, 0.00146461
244.2, 0.74235, 0.00101334
244.267, 0.74238, 0.000667452
244.333, 0.741945, 0.000862013
244.4, 0.741961, 0.00146731
244.467, 0.741842, 0.000521531
244.533, 0.741593, 0.00117547
244.6, 0.741012, 0.00128086
244.667, 0.734038, 0.00210774
244.733, 0.733978, 0.00225907
244.8, 0.734927, 0.00216179
244.867, 0.734762, 0.00163215
244.933, 0.734935, 0.00227798
245, 0.733833, 0.00359397
245.067, 0.735246, 0.00228069
245.133, 0.735303, 0.00340211
245.2, 0.735011, 0.00266981
245.267, 0.7353, 0.00137544
245.333, 0.735694, 0.00213206
245.4, 0.736081, 0.00284275
245.467, 0.736427, 0.00173754
245.533, 0.736564, 0.00260225
245.6, 0.736627, 0.00191318
245.667, 0.73654, 0.000929569
245.733, 0.736924, 0.00147812
245.8, 0.737451, 0.00153217
245.867, 0.73691, 0.000424251
245.933, 0.737267, 0.000780946
246, 0.737129, 0.000332375
246.067, 0.736962, 0.000121601
246.133, 0.736851, 0.000267521
246.2, 0.737064, 0.000548554
246.267, 0.736948, 0.00030265
246.333, 0.735132, 0.00192129
246.4, 0.73534, 0.00118088
246.467, 0.735638, 0.000448571
246.533, 0.734705, 0.00294273
246.6, 0.734867, 0.00372368
246.667, 0.734738, 0.00209964
246.733, 0.734373, 0.00451003
246.8, 0.734773, 0.00496941
246.867, 0.734862, 0.00310487
246.933, 0.734735, 0.0048343
247, 0.734451, 0.00498022
247.067, 0.734338, 0.00259144
247.133, 0.733941, 0.00573685
247.2, 0.733873, 0.00590979
247.267, 0.734222, 0.00348048
247.333, 0.73433, 0.00559903
247.4, 0.734027, 0.00535583
247.467, 0.733919, 0.00316972
247.533, 0.733943, 0.00542068
247.6, 0.733873, 0.00534772
247.667, 0.733711, 0.0035102
247.733, 0.733803, 0.00554499
247.8, 0.733665, 0.00562335
247.867, 0.733554, 0.0036237
247.933, 0.733557, 0.00556931
248, 0.731649, 0.00621514
248.067, 0.731652, 0.00351561
248.133, 0.731492, 0.0056855
248.2, 0.731676, 0.00539636
248.267, 0.731614, 0.00329402
248.333, 0.731754, 0.00528017
248.4, 0.731325, 0.00530449
248.467, 0.731436, 0.00301029
248.533, 0.731117, 0.00501535
248.6, 0.730498, 0.00499643
248.667, 0.730276, 0.00304001
248.733, 0.730298, 0.00493698
248.8, 0.730306, 0.0052018
248.867, 0.730228, 0.00281303
248.933, 0.73009, 0.005318
249, 0.730271, 0.00535043
249.067, 0.730384, 0.00309946
249.133, 0.730422, 0.00502346
249.2, 0.730498, 0.0050775
249.267, 0.730595, 0.00260766
249.333, 0.730714, 0.00479106
249.4, 0.730517, 0.00464784
249.467, 0.730538, 0.00240499
249.533, 0.730209, 0.00463704
249.6, 0.730225, 0.00449652
249.667, 0.729393, 0.00300489
249.733, 0.729363, 0.00394256
249.8, 0.729501, 0.00366693
249.867, 0.72979, 0.00192129
249.933, 0.729598, 0.00345886
250, 0.729514, 0.0033886
250.067, 0.729244, 0.00161594
250.133, 0.729114, 0.00284005
250.2, 0.72915, 0.00262927
250.267, 0.728917, 0.00104306
250.333, 0.728882, 0.00206181
250.4, 0.728658, 0.0019375
250.467, 0.728552, 0.000670154
250.533, 0.728136, 0.000978209
250.6, 0.727531, 0.000467487
250.667, 0.727596, 0.000137814
250.733, 0.728417, 9.99827e-05
250.8, 0.727323, 0.000729604
250.867, 0.726855, 0.000970102
250.933, 0.726172, 0.00130518
251, 0.725704, 0.0015673
251.067, 0.725637, 0.000905249
251.133, 0.724183, 0.00343724
251.2, 0.724361, 0.00358046
251.267, 0.724361, 0.00235365
251.333, 0.715717, 0.004837
251.4, 0.714966, 0.00318323
251.467, 0.714822, 0.00188346
251.533, 0.715422, 0.0038669
251.6, 0.716503, 0.00313459
251.667, 0.717752, 0.00139706
251.733, 0.717357, 0.00399931
251.8, 0.718, 0.00426953
251.867, 0.717949, 0.00209964
251.933, 0.718573, 0.00380475
252, 0.719435, 0.00363721
252.067, 0.722191, 0.00309136
252.133, 0.723334, 0.00389662
252.2, 0.723305, 0.00408308
252.267, 0.723059, 0.00213747
252.333, 0.723269, 0.00353452
252.4, 0.723197, 0.00441275
252.467, 0.723372, 0.00213747
252.533, 0.723318, 0.00366964
252.6, 0.723494, 0.00323998
252.667, 0.723388, 0.0020537
252.733, 0.72368, 0.00349939
252.8, 0.723688, 0.00324268
252.867, 0.723783, 0.00190778
252.933, 0.723378, 0.00330754
253, 0.725434, 0.00601788
253.067, 0.724888, 0.00268062
253.133, 0.724785, 0.0051964
253.2, 0.724691, 0.00564767
253.267, 0.723918, 0.00368044
253.333, 0.723513, 0.00656103
253.4, 0.723861, 0.00735548
253.467, 0.723845, 0.00462082
253.533, 0.723945, 0.00838233
253.6, 0.724596, 0.0086985
253.667, 0.725004, 0.00549905
253.733, 0.726358, 0.00926867
253.8, 0.727115, 0.00924705
253.867, 0.727436, 0.00566389
253.933, 0.7341, 0.00912815
254, 0.737167, 0.00888495
254.067, 0.738907, 0.00540987
254.133, 0.740818, 0.00819588
254.2, 0.742658, 0.008104
254.267, 0.743185, 0.00452354
254.333, 0.74392, 0.00634485
254.4, 0.747871, 0.00598545
254.467, 0.748638, 0.00367774
254.533, 0.750111, 0.00545852
254.6, 0.751648, 0.00438843
254.667, 0.759169, 0.00537475
254.733, 0.759234, 0.00320755
254.8, 0.759207, 0.0026536
254.867, 0.759617, 0.00113224
254.933, 0.759733, 0.0015727
255, 0.759388, 0.0014538
255.067, 0.759512, 0.000934973
255.133, 0.758988, 0.00163215
255.2, 0.758512, 0.00147272
255.267, 0.758517, 0.0008458
255.333, 0.757696, 0.00129707
255.4, 0.757634, 0.00118898
255.467, 0.757453, 0.000659345
255.533, 0.75692, 0.00104847
255.6, 0.756883, 0.00102685
255.667, 0.756772, 0.000516127
255.733, 0.756753, 0.00114305
255.8, 0.756639, 0.00112413
255.867, 0.756315, 0.000521531
255.933, 0.756202, 0.000997125
256, 0.756212, 0.000997125
256.067, 0.756266, 0.000526936
256.133, 0.756169, 0.00104847
256.2, 0.755758, 0.00116466
256.267, 0.755729, 0.000710688
256.333, 0.755475, 0.00319945
256.4, 0.755469, 0.00124843
256.467, 0.755172, 0.000745817
256.533, 0.755015, 0.00151595
256.6, 0.755145, 0.00160513
256.667, 0.755267, 0.000983614
256.733, 0.755294, 0.00182671
256.8, 0.755161, 0.00189156
256.867, 0.755191, 0.00106468
256.933, 0.755342, 0.00213477
257, 0.754986, 0.0025374
257.067, 0.755242, 0.00159702
257.133, 0.754915, 0.00301299
257.2, 0.754567, 0.00345075
257.267, 0.754553, 0.00169971
257.333, 0.75454, 0.00309406
257.4, 0.754388, 0.00309136
257.467, 0.754278, 0.00165917
257.533, 0.754507, 0.00273196
257.6, 0.754356, 0.00356695
257.667, 0.754213, 0.00189697
257.733, 0.754272, 0.00373449
257.8, 0.754088, 0.00289409
257.867, 0.754124, 0.001697
257.933, 0.754524, 0.00339401
258, 0.757566, 0.00478025
258.067, 0.757696, 0.00149434
258.133, 0.758139, 0.00231311
258.2, 0.758236, 0.00183482
258.267, 0.75842, 0.00082148
258.333, 0.758482, 0.00221313
258.4, 0.758693, 0.00258334
258.467, 0.758569, 0.00130788
258.533, 0.758599, 0.00286167
258.6, 0.758501, 0.00371017
258.667, 0.758699, 0.0025401
258.733, 0.758674, 0.00426953
258.8, 0.758901, 0.00428575
258.867, 0.758282, 0.00313459
258.933, 0.758409, 0.00479917
259, 0.758453, 0.00330483
259.067, 0.758542, 0.0010836
259.133, 0.758185, 0.00257793
259.2, 0.758482, 0.00242931
259.267, 0.758382, 0.00102415
259.333, 0.758461, 0.00236986
259.4, 0.758142, 0.0029049
259.467, 0.758117, 0.002051
259.533, 0.757737, 0.00400741
259.6, 0.757204, 0.00575846
259.667, 0.757645, 0.00521261
259.733, 0.756434, 0.00767165
259.8, 0.756956, 0.00722037
259.867, 0.757769, 0.00572333
259.933, 0.756572, 0.00854177
260, 0.755607, 0.00869039
260.067, 0.755188, 0.00623135
260.133, 0.75514, 0.00755005
260.2, 0.756242, 0.00681233
260.267, 0.756469, 0.00308055
260.333, 0.75721, 0.00636917
260.4, 0.758299, 0.00523423
260.467, 0.757885, 0.0027806
260.533, 0.757831, 0.00468027
260.6, 0.757861, 0.00349399
260.667, 0.757547, 0.00185644
260.733, 0.757772, 0.00343184
260.8, 0.757766, 0.00324268
260.867, 0.757618, 0.00173484
260.933, 0.75762, 0.00264549
261, 0.757715, 0.00258874
261.067, 0.757401, 0.00122141
261.133, 0.756947, 0.00248065
261.2, 0.756145, 0.00246714
261.267, 0.756366, 0.001697
261.333, 0.755053, 0.00426953
261.4, 0.755161, 0.00268872
261.467, 0.754934, 0.00165647
261.533, 0.755334, 0.0024185
261.6, 0.75538, 0.00216449
261.667, 0.755607, 0.00139976
261.733, 0.755513, 0.0021753
261.8, 0.755504, 0.002178
261.867, 0.755467, 0.00188616
261.933, 0.755467, 0.00273196
262, 0.754318, 0.00434249
262.067, 0.754886, 0.00349669
262.133, 0.753951, 0.00434519
262.2, 0.75521, 0.00334267
262.267, 0.754791, 0.00157
262.333, 0.754705, 0.0027752
262.4, 0.755534, 0.00225366
262.467, 0.755534, 0.000780946
262.533, 0.755564, 0.00146731
262.6, 0.756185, 0.00195912
262.667, 0.755807, 0.00209964
262.733, 0.756072, 0.0020591
262.8, 0.755253, 0.00323998
262.867, 0.75575, 0.00200776
262.933, 0.755707, 0.00245093
263, 0.759398, 0.00470459
263.067, 0.759839, 0.00172132
263.133, 0.759769, 0.00271034
263.2, 0.759947, 0.00276709
263.267, 0.759912, 0.00138354
263.333, 0.759836, 0.00239418
263.4, 0.759769, 0.00236716
263.467, 0.759407, 0.00142138
263.533, 0.759631, 0.00231582
263.6, 0.76015, 0.00221854
263.667, 0.759874, 0.00106468
263.733, 0.759971, 0.00195101
263.8, 0.760141, 0.0024131
263.867, 0.759869, 0.0021807
263.933, 0.760144, 0.00446139
264, 0.760214, 0.00428034
264.067, 0.759923, 0.00293193
264.133, 0.759239, 0.00539636
264.2, 0.759144, 0.00430466
264.267, 0.759544, 0.00260225
264.333, 0.759082, 0.00406416
264.4, 0.759531, 0.00347507
264.467, 0.760055, 0.00189427
264.533, 0.759804, 0.00211855
264.6, 0.760212, 0.00214287
264.667, 0.759442, 0.00273466
264.733, 0.759358, 0.000856609
264.8, 0.759277, 0.00115926
264.867, 0.75919, 0.000694474
264.933, 0.759034, 0.00149974
265, 0.758904, 0.00171322
265.067, 0.759304, 0.000862013
265.133, 0.75929, 0.00170781
265.2, 0.759671, 0.00184563
265.267, 0.759536, 0.0015754
265.333, 0.758925, 0.00330213
265.4, 0.757985, 0.00366423
265.467, 0.756423, 0.00371828
265.533, 0.756012, 0.00385069
265.6, 0.753934, 0.00480457
265.667, 0.754188, 0.0027833
265.733, 0.753645, 0.00465865
265.8, 0.755542, 0.00430466
265.867, 0.755642, 0.00178888
265.933, 0.757258, 0.00309406
266, 0.758142, 0.00230771
266.067, 0.758569, 0.00148082
266.133, 0.759207, 0.00143489
266.2, 0.758974, 0.000824182
266.267, 0.758796, 0.000364802
266.333, 0.761182, 0.00218881
266.4, 0.761225, 0.00055666
266.467, 0.761471, 0.000216179
266.533, 0.761655, 0.000475593
266.6, 0.761309, 0.000445869
266.667, 0.761071, 0.000151325
266.733, 0.761428, 0.000416144
266.8, 0.761193, 0.000391824
266.867, 0.761109, 0.000178348
266.933, 0.760558, 0.000899844
267, 0.760314, 0.00112143
267.067, 0.759425, 0.00066475
267.133, 0.759047, 0.00102144
267.2, 0.759115, 0.000613407
267.267, 0.75885, 0.00018105
267.333, 0.758915, 0.00053234
267.4, 0.75878, 0.000491807
267.467, 0.758977, 0.000226988
267.533, 0.758979, 0.000467487
267.6, 0.759074, 0.000521531
267.667, 0.759028, 0.000553958
267.733, 0.759171, 0.00176996
267.8, 0.75912, 0.00128356
267.867, 0.759061, 0.000699879
267.933, 0.759009, 0.00287248
268, 0.759912, 0.00546122
268.067, 0.75992, 0.00192129
268.133, 0.759328, 0.00413442
268.2, 0.759871, 0.00443167
268.267, 0.759498, 0.00171862
268.333, 0.758136, 0.00472621
268.4, 0.758239, 0.00285896
268.467, 0.758317, 0.0010863
268.533, 0.757037, 0.0041047
268.6, 0.75601, 0.00152947
268.667, 0.756099, 0.00123762
268.733, 0.756177, 0.00378043
268.8, 0.756229, 0.00306163
268.867, 0.756883, 0.00179699
268.933, 0.757391, 0.00491537
269, 0.758239, 0.00410199
269.067, 0.757901, 0.00349129
269.133, 0.757945, 0.00412631
269.2, 0.759131, 0.00602328
269.267, 0.75839, 0.00167268
269.333, 0.758069, 0.00477485
269.4, 0.759588, 0.00415334
269.467, 0.758979, 0.00113224
269.533, 0.758742, 0.00442626
269.6, 0.758777, 0.000999827
269.667, 0.760404, 0.00301299
269.733, 0.761071, 0.0015727
269.8, 0.760563, 0.000486402
269.867, 0.760525, 0.000162134
269.933, 0.759855, 0.00030265
270, 0.760233, 0.000324268
270.067, 0.760017, 0.000124303
270.133, 0.759077, 0.000264819
270.2, 0.759234, 0.000224286
270.267, 0.759815, 8.64715e-05
270.333, 0.759671, 0.000348588
270.4, 0.759674, 0.000453976
270.467, 0.759347, 0.000186454
270.533, 0.759331, 0.000794457
270.6, 0.758896, 0.000959294
270.667, 0.758869, 0.0003621
270.733, 0.758639, 0.00094308
270.8, 0.758823, 0.000659345
270.867, 0.758763, 0.000516127
270.933, 0.758915, 0.00101064
271, 0.758939, 0.0014511
271.067, 0.759669, 0.000645834
271.133, 0.759936, 0.0010917
271.2, 0.759923, 0.00208883
271.267, 0.759731, 0.00155108
271.333, 0.761865, 0.0115169
271.4, 0.761693, 0.000856609
271.467, 0.761957, 0.00158351
271.533, 0.762109, 0.00161864
271.6, 0.761947, 0.000956591
271.667, 0.761938, 0.00144299
271.733, 0.762095, 0.00134031
271.8, 0.761836, 0.000702581
271.867, 0.761906, 0.00176456
271.933, 0.761736, 0.00179969
272, 0.761625, 0.000772839
272.067, 0.76116, 0.00158891
272.133, 0.761076, 0.0016916
272.2, 0.760812, 0.000745817
272.267, 0.761066, 0.00149704
272.333, 0.760852, 0.00164566
272.4, 0.761001, 0.000513425
272.467, 0.761104, 0.00113764
272.533, 0.761306, 0.00155649
272.6, 0.761395, 0.00053234
272.667, 0.761398, 0.00117817
272.733, 0.761366, 0.000986316
