Time, Queue-Density
182.267, 0.21586
182.333, 0.216082
182.4, 0.217238
182.467, 0.219449
182.533, 0.220359
182.6, 0.221216
182.667, 0.222826
182.733, 0.223459
182.8, 0.22415
182.867, 0.223329
182.933, 0.223805
183, 0.222453
183.067, 0.222124
183.133, 0.223272
183.2, 0.222516
183.267, 0.222618
183.333, 0.222683
183.4, 0.222045
183.467, 0.221394
183.533, 0.221289
183.6, 0.221489
183.667, 0.223113
183.733, 0.223102
183.8, 0.224056
183.867, 0.224475
183.933, 0.22464
184, 0.22548
184.067, 0.226958
184.133, 0.227582
184.2, 0.22905
184.267, 0.229266
184.333, 0.22976
184.4, 0.230109
184.467, 0.230765
184.533, 0.230795
184.6, 0.231003
184.667, 0.230744
184.733, 0.23026
184.8, 0.230266
184.867, 0.230806
184.933, 0.230695
185, 0.230395
185.067, 0.23066
185.133, 0.230125
185.2, 0.230063
185.267, 0.230049
185.333, 0.229587
185.4, 0.228847
185.467, 0.228309
185.533, 0.228106
185.6, 0.227231
185.667, 0.226431
185.733, 0.224912
185.8, 0.224218
185.867, 0.223294
185.933, 0.22338
186, 0.222816
186.067, 0.222067
186.133, 0.221918
186.2, 0.221316
186.267, 0.219932
186.333, 0.219832
186.4, 0.218881
186.467, 0.218781
186.533, 0.218508
186.6, 0.218246
186.667, 0.218262
186.733, 0.218065
186.8, 0.217506
186.867, 0.217371
186.933, 0.217395
187, 0.21723
187.067, 0.217611
187.133, 0.217873
187.2, 0.218497
187.267, 0.218559
187.333, 0.218419
187.4, 0.2183
187.467, 0.218162
187.533, 0.218451
187.6, 0.218838
187.667, 0.218832
187.733, 0.219019
187.8, 0.219197
187.867, 0.218776
187.933, 0.218984
188, 0.218911
188.067, 0.219357
188.133, 0.219586
188.2, 0.219289
188.267, 0.219208
188.333, 0.219432
188.4, 0.219138
188.467, 0.218884
188.533, 0.219022
188.6, 0.219003
188.667, 0.219059
188.733, 0.219173
188.8, 0.218689
188.867, 0.218427
188.933, 0.218457
189, 0.217711
189.067, 0.217406
189.133, 0.217741
189.2, 0.219357
189.267, 0.220202
189.333, 0.22094
189.4, 0.221635
189.467, 0.222378
189.533, 0.22224
189.6, 0.222383
189.667, 0.221778
189.733, 0.221537
189.8, 0.221359
189.867, 0.221897
189.933, 0.222562
190, 0.226426
190.067, 0.23053
190.133, 0.2327
190.2, 0.2366
190.267, 0.239926
190.333, 0.240729
190.4, 0.241758
190.467, 0.242509
190.533, 0.242731
190.6, 0.242847
190.667, 0.24228
190.733, 0.239437
190.8, 0.238805
190.867, 0.237356
190.933, 0.236381
191, 0.235246
191.067, 0.234203
191.133, 0.233695
191.2, 0.233411
191.267, 0.23313
191.333, 0.233524
191.4, 0.232714
191.467, 0.231509
191.533, 0.23056
191.6, 0.229006
191.667, 0.227258
191.733, 0.226896
191.8, 0.226253
191.867, 0.226628
191.933, 0.226823
192, 0.227282
192.067, 0.228823
192.133, 0.22926
192.2, 0.229955
192.267, 0.229668
192.333, 0.229133
192.4, 0.227877
192.467, 0.22879
192.533, 0.22819
192.6, 0.228271
192.667, 0.227952
192.733, 0.228123
192.8, 0.227907
192.867, 0.226988
192.933, 0.226834
193, 0.226118
193.067, 0.225947
193.133, 0.226874
193.2, 0.226977
193.267, 0.226961
193.333, 0.227501
193.4, 0.227058
193.467, 0.227039
193.533, 0.227255
193.6, 0.227371
193.667, 0.227112
193.733, 0.227261
193.8, 0.227336
193.867, 0.227915
193.933, 0.228036
194, 0.228085
194.067, 0.227209
194.133, 0.227228
194.2, 0.22735
194.267, 0.227539
194.333, 0.227674
194.4, 0.227763
194.467, 0.227944
194.533, 0.227796
194.6, 0.22762
194.667, 0.227536
194.733, 0.227469
194.8, 0.227617
194.867, 0.227747
194.933, 0.227815
195, 0.228374
195.067, 0.22799
195.133, 0.228093
195.2, 0.227647
195.267, 0.227439
195.333, 0.227677
195.4, 0.228917
195.467, 0.22936
195.533, 0.229909
195.6, 0.229566
195.667, 0.228871
195.733, 0.226958
195.8, 0.226569
195.867, 0.227698
195.933, 0.229182
196, 0.233554
196.067, 0.238726
196.133, 0.24135
196.2, 0.247863
196.267, 0.25488
196.333, 0.258501
196.4, 0.266113
196.467, 0.27422
196.533, 0.27856
196.6, 0.28715
196.667, 0.297424
196.733, 0.301977
196.8, 0.311211
196.867, 0.318804
196.933, 0.323095
197, 0.332043
197.067, 0.340522
197.133, 0.344673
197.2, 0.354225
197.267, 0.36331
197.333, 0.369417
197.4, 0.382601
197.467, 0.391184
197.533, 0.395045
197.6, 0.404749
197.667, 0.411975
197.733, 0.414958
197.8, 0.420943
197.867, 0.429515
197.933, 0.433757
198, 0.44128
198.067, 0.449903
198.133, 0.454494
198.2, 0.465563
198.267, 0.47625
198.333, 0.482114
198.4, 0.488875
198.467, 0.496109
198.533, 0.499768
198.6, 0.503907
198.667, 0.50681
198.733, 0.509361
198.8, 0.516362
198.867, 0.527763
198.933, 0.534275
199, 0.538718
199.067, 0.557912
199.133, 0.558779
199.2, 0.559749
199.267, 0.560633
199.333, 0.566864
199.4, 0.576462
199.467, 0.587379
199.533, 0.592062
199.6, 0.596459
199.667, 0.599448
199.733, 0.601899
199.8, 0.604912
199.867, 0.61625
199.933, 0.627362
200, 0.638284
200.067, 0.646091
200.133, 0.650763
200.2, 0.654352
200.267, 0.659629
200.333, 0.662488
200.4, 0.665633
200.467, 0.667098
200.533, 0.66853
200.6, 0.669487
200.667, 0.670152
200.733, 0.686095
200.8, 0.686392
200.867, 0.687138
200.933, 0.686989
201, 0.6904
201.067, 0.695358
201.133, 0.703559
201.2, 0.70768
201.267, 0.713812
201.333, 0.717614
201.4, 0.721383
201.467, 0.723632
201.533, 0.723326
201.6, 0.727388
201.667, 0.729555
201.733, 0.729604
201.8, 0.731963
201.867, 0.734143
201.933, 0.73474
202, 0.738316
202.067, 0.740521
202.133, 0.743669
202.2, 0.743447
202.267, 0.747414
202.333, 0.747768
202.4, 0.766948
202.467, 0.76761
202.533, 0.768578
202.6, 0.771821
202.667, 0.771869
202.733, 0.769721
202.8, 0.763414
202.867, 0.760077
202.933, 0.757796
203, 0.758063
203.067, 0.758307
203.133, 0.758182
203.2, 0.758885
203.267, 0.758904
203.333, 0.758439
203.4, 0.760517
203.467, 0.760798
203.533, 0.760042
203.6, 0.758526
203.667, 0.759544
203.733, 0.759001
203.8, 0.757772
203.867, 0.757585
203.933, 0.756583
204, 0.756167
204.067, 0.754959
204.133, 0.755275
204.2, 0.753562
204.267, 0.753445
204.333, 0.752659
204.4, 0.750416
204.467, 0.749868
204.533, 0.74877
204.6, 0.747895
204.667, 0.747538
204.733, 0.747203
204.8, 0.747036
204.867, 0.74536
204.933, 0.744088
205, 0.74275
205.067, 0.742293
205.133, 0.745039
205.2, 0.744617
205.267, 0.743904
205.333, 0.743734
205.4, 0.743744
205.467, 0.743479
205.533, 0.742299
205.6, 0.742847
205.667, 0.741015
205.733, 0.74609
205.8, 0.744695
205.867, 0.743363
205.933, 0.742166
206, 0.740458
206.067, 0.740669
206.133, 0.73911
206.2, 0.735978
206.267, 0.735373
206.333, 0.734011
206.4, 0.73243
206.467, 0.732684
206.533, 0.732038
206.6, 0.729933
206.667, 0.729247
206.733, 0.728563
206.8, 0.728309
206.867, 0.728331
206.933, 0.727612
207, 0.72758
207.067, 0.726912
207.133, 0.726426
207.2, 0.726053
207.267, 0.727399
207.333, 0.728555
207.4, 0.735629
207.467, 0.735778
207.533, 0.735884
207.6, 0.736192
207.667, 0.736154
207.733, 0.735946
207.8, 0.737591
207.867, 0.738418
207.933, 0.738353
208, 0.74018
208.067, 0.740945
208.133, 0.740672
208.2, 0.740237
208.267, 0.740569
208.333, 0.741029
208.4, 0.740694
208.467, 0.740993
208.533, 0.74075
208.6, 0.741296
208.667, 0.739423
208.733, 0.737345
208.8, 0.735108
208.867, 0.7339
208.933, 0.7325
209, 0.731098
209.067, 0.728269
209.133, 0.726972
209.2, 0.727107
209.267, 0.726315
209.333, 0.726204
209.4, 0.726915
209.467, 0.726307
209.533, 0.725945
209.6, 0.72578
209.667, 0.72551
209.733, 0.724894
209.8, 0.724415
209.867, 0.722667
209.933, 0.722378
210, 0.721191
210.067, 0.720316
210.133, 0.720602
210.2, 0.720086
210.267, 0.719908
210.333, 0.719135
210.4, 0.718368
210.467, 0.718235
210.533, 0.718489
210.6, 0.719051
210.667, 0.719303
210.733, 0.729633
210.8, 0.728774
210.867, 0.72962
210.933, 0.728512
211, 0.727339
211.067, 0.727047
211.133, 0.725272
211.2, 0.724275
211.267, 0.723942
211.333, 0.722999
211.4, 0.722272
211.467, 0.722686
211.533, 0.722983
211.6, 0.72267
211.667, 0.722626
211.733, 0.722124
211.8, 0.722145
211.867, 0.721978
211.933, 0.721013
212, 0.719911
212.067, 0.720132
212.133, 0.720038
212.2, 0.718611
212.267, 0.718116
212.333, 0.717352
212.4, 0.716541
212.467, 0.715484
212.533, 0.714882
212.6, 0.713404
212.667, 0.711817
212.733, 0.711455
212.8, 0.710472
212.867, 0.710104
212.933, 0.709377
213, 0.70925
213.067, 0.709885
213.133, 0.709415
213.2, 0.709799
213.267, 0.708802
213.333, 0.708975
213.4, 0.708213
213.467, 0.708167
213.533, 0.707324
213.6, 0.706735
213.667, 0.706724
213.733, 0.706467
213.8, 0.706551
213.867, 0.705702
213.933, 0.704989
214, 0.704489
214.067, 0.696263
214.133, 0.696255
214.2, 0.695674
214.267, 0.696471
214.333, 0.69618
214.4, 0.696374
214.467, 0.696323
214.533, 0.696163
214.6, 0.696501
214.667, 0.696501
214.733, 0.695742
214.8, 0.696031
214.867, 0.695563
214.933, 0.694804
215, 0.69418
215.067, 0.693737
215.133, 0.693853
215.2, 0.693491
215.267, 0.69341
215.333, 0.693353
215.4, 0.69184
215.467, 0.69164
215.533, 0.691234
215.6, 0.690678
215.667, 0.690335
215.733, 0.69595
215.8, 0.694491
215.867, 0.69495
215.933, 0.69579
216, 0.696012
216.067, 0.694669
216.133, 0.694893
216.2, 0.694696
216.267, 0.693729
216.333, 0.693502
216.4, 0.692632
216.467, 0.691959
216.533, 0.691053
216.6, 0.690913
216.667, 0.690732
216.733, 0.691913
216.8, 0.691664
216.867, 0.691489
216.933, 0.69148
217, 0.691321
217.067, 0.691405
217.133, 0.69161
217.2, 0.691351
217.267, 0.690783
217.333, 0.690483
217.4, 0.695393
217.467, 0.69608
217.533, 0.695734
217.6, 0.695958
217.667, 0.697136
217.733, 0.697071
217.8, 0.697658
217.867, 0.697566
217.933, 0.69705
218, 0.697033
218.067, 0.697752
218.133, 0.698155
218.2, 0.69879
218.267, 0.699698
218.333, 0.7002
218.4, 0.70146
218.467, 0.704251
218.533, 0.704086
218.6, 0.704367
218.667, 0.704783
218.733, 0.70484
218.8, 0.705856
218.867, 0.705159
218.933, 0.704724
219, 0.705119
219.067, 0.711996
219.133, 0.711428
219.2, 0.712469
219.267, 0.712628
219.333, 0.712136
219.4, 0.712431
219.467, 0.712485
219.533, 0.713409
219.6, 0.712693
219.667, 0.712139
219.733, 0.712031
219.8, 0.711944
219.867, 0.71195
219.933, 0.712388
220, 0.712936
220.067, 0.713763
220.133, 0.714225
220.2, 0.715111
220.267, 0.716322
220.333, 0.716052
220.4, 0.715971
220.467, 0.71559
220.533, 0.715017
220.6, 0.714822
220.667, 0.714693
220.733, 0.716608
220.8, 0.715055
220.867, 0.71436
220.933, 0.713877
221, 0.713563
221.067, 0.71235
221.133, 0.712185
221.2, 0.712998
221.267, 0.712863
221.333, 0.711931
221.4, 0.712407
221.467, 0.71115
221.533, 0.711928
221.6, 0.710799
221.667, 0.709785
221.733, 0.709302
221.8, 0.709339
221.867, 0.708594
221.933, 0.708448
222, 0.707929
222.067, 0.707453
222.133, 0.707264
222.2, 0.706705
222.267, 0.706505
222.333, 0.706205
222.4, 0.697239
222.467, 0.696831
222.533, 0.696988
222.6, 0.697055
222.667, 0.69645
222.733, 0.696444
222.8, 0.696852
222.867, 0.696544
222.933, 0.696147
223, 0.696023
223.067, 0.695609
223.133, 0.695328
223.2, 0.695191
223.267, 0.694999
223.333, 0.695191
223.4, 0.694912
223.467, 0.694828
223.533, 0.695101
223.6, 0.695274
223.667, 0.695558
223.733, 0.695769
223.8, 0.69598
223.867, 0.696134
223.933, 0.696401
224, 0.696815
224.067, 0.702457
224.133, 0.702403
224.2, 0.703286
224.267, 0.70423
224.333, 0.704729
224.4, 0.706186
224.467, 0.707661
224.533, 0.708018
224.6, 0.708334
224.667, 0.708985
224.733, 0.709434
224.8, 0.711093
224.867, 0.712423
224.933, 0.71295
225, 0.714147
225.067, 0.714668
225.133, 0.714503
225.2, 0.714749
225.267, 0.71513
225.333, 0.715033
225.4, 0.714982
225.467, 0.714901
225.533, 0.714633
225.6, 0.714166
225.667, 0.714341
225.733, 0.71336
225.8, 0.713498
225.867, 0.714733
225.933, 0.714887
226, 0.716054
226.067, 0.716722
226.133, 0.717025
226.2, 0.717057
226.267, 0.7169
226.333, 0.716735
226.4, 0.716111
226.467, 0.715068
226.533, 0.714852
226.6, 0.71386
226.667, 0.71382
226.733, 0.713809
226.8, 0.713952
226.867, 0.713577
226.933, 0.713474
227, 0.712806
227.067, 0.712806
227.133, 0.712771
227.2, 0.711442
227.267, 0.710891
227.333, 0.710609
227.4, 0.704873
227.467, 0.704284
227.533, 0.703865
227.6, 0.702457
227.667, 0.702189
227.733, 0.701346
227.8, 0.700903
227.867, 0.70039
227.933, 0.700627
228, 0.700819
228.067, 0.700863
228.133, 0.701257
228.2, 0.701065
228.267, 0.700936
228.333, 0.700236
228.4, 0.700676
228.467, 0.700727
228.533, 0.700465
228.6, 0.701168
228.667, 0.701281
228.733, 0.701973
228.8, 0.702054
228.867, 0.706329
228.933, 0.708631
229, 0.711815
229.067, 0.727493
229.133, 0.727077
229.2, 0.727371
229.267, 0.728185
229.333, 0.728317
229.4, 0.729398
229.467, 0.732244
229.533, 0.733381
229.6, 0.734911
229.667, 0.735421
229.733, 0.736492
229.8, 0.737102
229.867, 0.737013
229.933, 0.736889
230, 0.737289
230.067, 0.739199
230.133, 0.739434
230.2, 0.740183
230.267, 0.74105
230.333, 0.741558
230.4, 0.741764
230.467, 0.741666
230.533, 0.741715
230.6, 0.741418
230.667, 0.741056
230.733, 0.74212
230.8, 0.742453
230.867, 0.742577
230.933, 0.743044
231, 0.743315
231.067, 0.742615
231.133, 0.742423
231.2, 0.74161
231.267, 0.740121
231.333, 0.73978
231.4, 0.738978
231.467, 0.738234
231.533, 0.738034
231.6, 0.737051
231.667, 0.736497
231.733, 0.736373
231.8, 0.736275
231.867, 0.7362
231.933, 0.736186
232, 0.73631
232.067, 0.736224
232.133, 0.73644
232.2, 0.736594
232.267, 0.736443
232.333, 0.736289
232.4, 0.738253
232.467, 0.738348
232.533, 0.738464
232.6, 0.738556
232.667, 0.738275
232.733, 0.738286
232.8, 0.738597
232.867, 0.739083
232.933, 0.738764
233, 0.740194
233.067, 0.741604
233.133, 0.74249
233.2, 0.744817
233.267, 0.74616
233.333, 0.746422
233.4, 0.747606
233.467, 0.748411
233.533, 0.748906
233.6, 0.749284
233.667, 0.749211
233.733, 0.74923
233.8, 0.748641
233.867, 0.749224
233.933, 0.748508
234, 0.747692
234.067, 0.745795
234.133, 0.745763
234.2, 0.746428
234.267, 0.746636
234.333, 0.74643
234.4, 0.745774
234.467, 0.745266
234.533, 0.744739
234.6, 0.743047
234.667, 0.741907
234.733, 0.741358
234.8, 0.740331
234.867, 0.739875
234.933, 0.739542
235, 0.738978
235.067, 0.738445
235.133, 0.738453
235.2, 0.738129
235.267, 0.737805
235.333, 0.737275
235.4, 0.73694
235.467, 0.736856
235.533, 0.736829
235.6, 0.736648
235.667, 0.736567
235.733, 0.733657
235.8, 0.733819
235.867, 0.733668
235.933, 0.733241
236, 0.733438
236.067, 0.733535
236.133, 0.733441
236.2, 0.733552
236.267, 0.733668
236.333, 0.733811
236.4, 0.733976
236.467, 0.734154
236.533, 0.734227
236.6, 0.734332
236.667, 0.734381
236.733, 0.734576
236.8, 0.734551
236.867, 0.734473
236.933, 0.7343
237, 0.734465
237.067, 0.734522
237.133, 0.734459
237.2, 0.733795
237.267, 0.73373
237.333, 0.733768
237.4, 0.734786
237.467, 0.734676
237.533, 0.734762
237.6, 0.734573
237.667, 0.734149
237.733, 0.734257
237.8, 0.734243
237.867, 0.734122
237.933, 0.7342
238, 0.733497
238.067, 0.733392
238.133, 0.733676
238.2, 0.7336
238.267, 0.733662
238.333, 0.733451
238.4, 0.733697
238.467, 0.733703
238.533, 0.733822
238.6, 0.733878
238.667, 0.733727
238.733, 0.733606
238.8, 0.733827
238.867, 0.733889
238.933, 0.734468
239, 0.734881
239.067, 0.735151
239.133, 0.734876
239.2, 0.735227
239.267, 0.735054
239.333, 0.734976
239.4, 0.734919
239.467, 0.734767
239.533, 0.734792
239.6, 0.734789
239.667, 0.730522
239.733, 0.730279
239.8, 0.730252
239.867, 0.731125
239.933, 0.730892
240, 0.731019
240.067, 0.731095
240.133, 0.730982
240.2, 0.730844
240.267, 0.730938
240.333, 0.731084
240.4, 0.733592
240.467, 0.733822
240.533, 0.734295
240.6, 0.734743
240.667, 0.734713
240.733, 0.735205
240.8, 0.735651
240.867, 0.735965
240.933, 0.736608
241, 0.737027
241.067, 0.737491
241.133, 0.737826
241.2, 0.738332
241.267, 0.738886
241.333, 0.738786
241.4, 0.739083
241.467, 0.739169
241.533, 0.738856
241.6, 0.738434
241.667, 0.738502
241.733, 0.738124
241.8, 0.738432
241.867, 0.738807
241.933, 0.738797
242, 0.74005
242.067, 0.741896
242.133, 0.744755
242.2, 0.747519
242.267, 0.747908
242.333, 0.749322
242.4, 0.75044
242.467, 0.75093
242.533, 0.752164
242.6, 0.752921
242.667, 0.753002
242.733, 0.752648
242.8, 0.752443
242.867, 0.752186
242.933, 0.751397
243, 0.750324
243.067, 0.749414
243.133, 0.749025
243.2, 0.748657
243.267, 0.748257
243.333, 0.747579
243.4, 0.746103
243.467, 0.745747
243.533, 0.745225
243.6, 0.745676
243.667, 0.745401
243.733, 0.744658
243.8, 0.744271
243.867, 0.744266
243.933, 0.743574
244, 0.743409
244.067, 0.742934
244.133, 0.742704
244.2, 0.74235
244.267, 0.74238
244.333, 0.741945
244.4, 0.741961
244.467, 0.741842
244.533, 0.741593
244.6, 0.741012
244.667, 0.734038
244.733, 0.733978
244.8, 0.734927
244.867, 0.734762
244.933, 0.734935
245, 0.733833
245.067, 0.735246
245.133, 0.735303
245.2, 0.735011
245.267, 0.7353
245.333, 0.735694
245.4, 0.736081
245.467, 0.736427
245.533, 0.736564
245.6, 0.736627
245.667, 0.73654
245.733, 0.736924
245.8, 0.737451
245.867, 0.73691
245.933, 0.737267
246, 0.737129
246.067, 0.736962
246.133, 0.736851
246.2, 0.737064
246.267, 0.736948
246.333, 0.735132
246.4, 0.73534
246.467, 0.735638
246.533, 0.734705
246.6, 0.734867
246.667, 0.734738
246.733, 0.734373
246.8, 0.734773
246.867, 0.734862
246.933, 0.734735
247, 0.734451
247.067, 0.734338
247.133, 0.733941
247.2, 0.733873
247.267, 0.734222
247.333, 0.73433
247.4, 0.734027
247.467, 0.733919
247.533, 0.733943
247.6, 0.733873
247.667, 0.733711
247.733, 0.733803
247.8, 0.733665
247.867, 0.733554
247.933, 0.733557
248, 0.731649
248.067, 0.731652
248.133, 0.731492
248.2, 0.731676
248.267, 0.731614
248.333, 0.731754
248.4, 0.731325
248.467, 0.731436
248.533, 0.731117
248.6, 0.730498
248.667, 0.730276
248.733, 0.730298
248.8, 0.730306
248.867, 0.730228
248.933, 0.73009
249, 0.730271
249.067, 0.730384
249.133, 0.730422
249.2, 0.730498
249.267, 0.730595
249.333, 0.730714
249.4, 0.730517
249.467, 0.730538
249.533, 0.730209
249.6, 0.730225
249.667, 0.729393
